2025-05-27 00:35:03,085 INFO    Thread-5869 (_run_job):3221425 [wandb_setup.py:_flush():76] Current SDK version is 0.17.4
2025-05-27 00:35:03,086 INFO    Thread-5869 (_run_job):3221425 [wandb_setup.py:_flush():76] Configure stats pid to 3221425
2025-05-27 00:35:03,086 INFO    Thread-5869 (_run_job):3221425 [wandb_setup.py:_flush():76] Loading settings from /home/anwer/.config/wandb/settings
2025-05-27 00:35:03,086 INFO    Thread-5869 (_run_job):3221425 [wandb_setup.py:_flush():76] Loading settings from /12tb_dsk3/SEIR_model/src/wandb/settings
2025-05-27 00:35:03,086 INFO    Thread-5869 (_run_job):3221425 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'sweeps-SEIR', 'entity': 'danish2562022', 'root_dir': '/12tb_dsk3/SEIR_model/src', 'run_id': 'o5qp6rrt', 'sweep_param_path': '/12tb_dsk3/SEIR_model/src/wandb/sweep-gsjncjls/config-o5qp6rrt.yaml', 'sweep_id': 'gsjncjls'}
2025-05-27 00:35:03,086 INFO    Thread-5869 (_run_job):3221425 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2025-05-27 00:35:03,086 INFO    Thread-5869 (_run_job):3221425 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2025-05-27 00:35:03,086 INFO    Thread-5869 (_run_job):3221425 [wandb_setup.py:_flush():76] Applying login settings: {}
2025-05-27 00:35:03,086 INFO    Thread-5869 (_run_job):3221425 [wandb_init.py:_log_setup():529] Logging user logs to /12tb_dsk3/SEIR_model/src/wandb/run-20250527_003503-o5qp6rrt/logs/debug.log
2025-05-27 00:35:03,086 INFO    Thread-5869 (_run_job):3221425 [wandb_init.py:_log_setup():530] Logging internal logs to /12tb_dsk3/SEIR_model/src/wandb/run-20250527_003503-o5qp6rrt/logs/debug-internal.log
2025-05-27 00:35:03,086 INFO    Thread-5869 (_run_job):3221425 [wandb_init.py:_jupyter_setup():475] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x77c5467147a0>
