2025-05-27 09:44:09,116 INFO    Thread-13565 (_run_job):3230201 [wandb_setup.py:_flush():76] Current SDK version is 0.17.4
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_setup.py:_flush():76] Configure stats pid to 3230201
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_setup.py:_flush():76] Loading settings from /home/anwer/.config/wandb/settings
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_setup.py:_flush():76] Loading settings from /12tb_dsk3/SEIR_model/src/wandb/settings
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'sweeps-SEIR', 'entity': 'danish2562022', 'root_dir': '/12tb_dsk3/SEIR_model/src', 'run_id': 'a1e2pmjc', 'sweep_param_path': '/12tb_dsk3/SEIR_model/src/wandb/sweep-i7kuc4te/config-a1e2pmjc.yaml', 'sweep_id': 'i7kuc4te'}
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_setup.py:_flush():76] Applying login settings: {}
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_init.py:_log_setup():529] Logging user logs to /12tb_dsk3/SEIR_model/src/wandb/run-20250527_094409-a1e2pmjc/logs/debug.log
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_init.py:_log_setup():530] Logging internal logs to /12tb_dsk3/SEIR_model/src/wandb/run-20250527_094409-a1e2pmjc/logs/debug-internal.log
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_init.py:_jupyter_setup():475] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x7f14f5e852e0>
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_init.py:init():569] calling init triggers
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_init.py:init():576] wandb.init called with sweep_config: {'ah0': 5.502596123423289, 'ah1': 3.703669292576608, 'bh0': 8.697161034584827, 'bh1': 6.567098912990715, 'c': 0.06055103177722465}
config: {}
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_init.py:init():619] starting backend
2025-05-27 09:44:09,117 INFO    Thread-13565 (_run_job):3230201 [wandb_init.py:init():623] setting up manager
2025-05-27 09:44:09,118 INFO    Thread-13565 (_run_job):3230201 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2025-05-27 09:44:09,119 INFO    Thread-13565 (_run_job):3230201 [wandb_init.py:init():631] backend started and connected
2025-05-27 09:44:09,123 INFO    Thread-13565 (_run_job):3230201 [wandb_run.py:_config_callback():1382] config_cb None None {'ah0': 5.502596123423289, 'ah1': 3.703669292576608, 'bh0': 8.697161034584827, 'bh1': 6.567098912990715, 'c': 0.06055103177722465}
2025-05-27 09:44:09,123 INFO    Thread-13565 (_run_job):3230201 [wandb_run.py:_label_probe_notebook():1334] probe notebook
2025-05-27 09:44:09,123 INFO    Thread-13565 (_run_job):3230201 [wandb_run.py:_label_probe_notebook():1344] Unable to probe notebook: 'NoneType' object has no attribute 'get'
2025-05-27 09:44:09,124 INFO    Thread-13565 (_run_job):3230201 [wandb_init.py:init():720] updated telemetry
2025-05-27 09:44:09,127 INFO    Thread-13565 (_run_job):3230201 [wandb_init.py:init():753] communicating run to backend with 90.0 second timeout
2025-05-27 09:44:09,542 INFO    Thread-13565 (_run_job):3230201 [wandb_run.py:_on_init():2402] communicating current version
