2025-05-29 17:14:43,494 INFO    Thread-17764 (_run_job):508855 [wandb_setup.py:_flush():76] Current SDK version is 0.17.4
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_setup.py:_flush():76] Configure stats pid to 508855
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_setup.py:_flush():76] Loading settings from /home/anwer/.config/wandb/settings
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_setup.py:_flush():76] Loading settings from /12tb_dsk3/SEIR_model/src/wandb/settings
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'sweeps-SEIR_kalmar_bleking', 'entity': 'danish2562022', 'root_dir': '/12tb_dsk3/SEIR_model/src', 'run_id': 'nugpz27a', 'sweep_param_path': '/12tb_dsk3/SEIR_model/src/wandb/sweep-za0efz19/config-nugpz27a.yaml', 'sweep_id': 'za0efz19'}
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_setup.py:_flush():76] Applying login settings: {}
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_init.py:_log_setup():529] Logging user logs to /12tb_dsk3/SEIR_model/src/wandb/run-20250529_171443-nugpz27a/logs/debug.log
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_init.py:_log_setup():530] Logging internal logs to /12tb_dsk3/SEIR_model/src/wandb/run-20250529_171443-nugpz27a/logs/debug-internal.log
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_init.py:_jupyter_setup():475] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x7919c14a7e60>
2025-05-29 17:14:43,495 INFO    Thread-17764 (_run_job):508855 [wandb_init.py:init():569] calling init triggers
