2025-05-27 08:19:33,537 INFO    Thread-12308 (_run_job):3230201 [wandb_setup.py:_flush():76] Current SDK version is 0.17.4
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_setup.py:_flush():76] Configure stats pid to 3230201
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_setup.py:_flush():76] Loading settings from /home/anwer/.config/wandb/settings
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_setup.py:_flush():76] Loading settings from /12tb_dsk3/SEIR_model/src/wandb/settings
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'sweeps-SEIR', 'entity': 'danish2562022', 'root_dir': '/12tb_dsk3/SEIR_model/src', 'run_id': 'yf3p8kqj', 'sweep_param_path': '/12tb_dsk3/SEIR_model/src/wandb/sweep-i7kuc4te/config-yf3p8kqj.yaml', 'sweep_id': 'i7kuc4te'}
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_setup.py:_flush():76] Applying login settings: {}
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_init.py:_log_setup():529] Logging user logs to /12tb_dsk3/SEIR_model/src/wandb/run-20250527_081933-yf3p8kqj/logs/debug.log
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_init.py:_log_setup():530] Logging internal logs to /12tb_dsk3/SEIR_model/src/wandb/run-20250527_081933-yf3p8kqj/logs/debug-internal.log
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_init.py:_jupyter_setup():475] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x7f14d665e150>
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_init.py:init():569] calling init triggers
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_init.py:init():576] wandb.init called with sweep_config: {'ah0': 1.2000786871586513, 'ah1': 1.5470227725082877, 'bh0': 7.2371169787436065, 'bh1': 2.6254799178948427, 'c': 0.3187065238202633}
config: {}
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_init.py:init():619] starting backend
2025-05-27 08:19:33,538 INFO    Thread-12308 (_run_job):3230201 [wandb_init.py:init():623] setting up manager
2025-05-27 08:19:33,539 INFO    Thread-12308 (_run_job):3230201 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2025-05-27 08:19:33,540 INFO    Thread-12308 (_run_job):3230201 [wandb_init.py:init():631] backend started and connected
2025-05-27 08:19:33,545 INFO    Thread-12308 (_run_job):3230201 [wandb_run.py:_config_callback():1382] config_cb None None {'ah0': 1.2000786871586513, 'ah1': 1.5470227725082877, 'bh0': 7.2371169787436065, 'bh1': 2.6254799178948427, 'c': 0.3187065238202633}
2025-05-27 08:19:33,545 INFO    Thread-12308 (_run_job):3230201 [wandb_run.py:_label_probe_notebook():1334] probe notebook
