2025-05-29 19:26:07,086 INFO    Thread-11144 (_run_job):1666339 [wandb_setup.py:_flush():76] Current SDK version is 0.17.4
2025-05-29 19:26:07,087 INFO    Thread-11144 (_run_job):1666339 [wandb_setup.py:_flush():76] Configure stats pid to 1666339
2025-05-29 19:26:07,087 INFO    Thread-11144 (_run_job):1666339 [wandb_setup.py:_flush():76] Loading settings from /home/anwer/.config/wandb/settings
2025-05-29 19:26:07,087 INFO    Thread-11144 (_run_job):1666339 [wandb_setup.py:_flush():76] Loading settings from /12tb_dsk3/SEIR_model/src/wandb/settings
2025-05-29 19:26:07,087 INFO    Thread-11144 (_run_job):1666339 [wandb_setup.py:_flush():76] Loading settings from environment variables: {'project': 'sweeps-SEIR_Skåne_Kronoberg', 'entity': 'danish2562022', 'root_dir': '/12tb_dsk3/SEIR_model/src', 'run_id': 'k8u1ccf6', 'sweep_param_path': '/12tb_dsk3/SEIR_model/src/wandb/sweep-yw5aij6r/config-k8u1ccf6.yaml', 'sweep_id': 'yw5aij6r'}
2025-05-29 19:26:07,087 INFO    Thread-11144 (_run_job):1666339 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2025-05-29 19:26:07,087 INFO    Thread-11144 (_run_job):1666339 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program': '<python with no main file>'}
2025-05-29 19:26:07,087 INFO    Thread-11144 (_run_job):1666339 [wandb_setup.py:_flush():76] Applying login settings: {}
2025-05-29 19:26:07,087 INFO    Thread-11144 (_run_job):1666339 [wandb_init.py:_log_setup():529] Logging user logs to /12tb_dsk3/SEIR_model/src/wandb/run-20250529_192607-k8u1ccf6/logs/debug.log
2025-05-29 19:26:07,087 INFO    Thread-11144 (_run_job):1666339 [wandb_init.py:_log_setup():530] Logging internal logs to /12tb_dsk3/SEIR_model/src/wandb/run-20250529_192607-k8u1ccf6/logs/debug-internal.log
2025-05-29 19:26:07,087 INFO    Thread-11144 (_run_job):1666339 [wandb_init.py:_jupyter_setup():475] configuring jupyter hooks <wandb.sdk.wandb_init._WandbInit object at 0x7a5e66843380>
